content,polarity_score,sentiment_label
want content ehac chang data next femal becom male aircraft vehicl fill everyth turn car,0.0772,pos
locat must alway detect cant use app disturb comfort,0.5801,pos
use allow locat access even though turn gp permiss open still cant use,0.2263,pos
chang hp number vaccin certif appear read nik,0.0772,pos
everi time want see vaccin certif alway say dont vaccin certif even though receiv sm relat certif,0.0772,pos
scan barcod yellow color look like brown vaccin histori app,0.3612,pos
vaccin certif come even though nik clear vaccin certif follow old cellphon number attach nik cellphon number chang,0.4939,pos
alreadi account want regist vaccin retyp nik name complic,0.0772,pos
locat permit alway forc allow time cant allow use app anyway disturb,0.0258,pos
need lot improv inform use applic lack offici guid help center via email,0.1027,pos
ok fine,0.4588,pos
success make emot,0.5719,pos
vaccin certif often dont appear manual search web hope fix futur,0.4404,pos
batteri drain app option allow activ need activ continu everi time everi second,0.2263,pos
best,0.6369,pos
want check certif want go back forth ask email phone number want show vaccin certif,0.296,pos
cant scan barcod ask updat data ive click date birth sever time still cant updat pleas help thank,0.0624,pos
want ask xiaomi mi cant instal right pleas respond thank,0.4215,pos
health applic like pinjol applic care protect peopl dont know person,0.8074,pos
good quit help,0.6808,pos
recommend,0.3612,pos
fun,0.5106,pos
applic strang ive test antigen via halodoc care protect doesnt show ive alreadi first fiser vaccin care protect still red applic useless,0.8316,pos
app run background continu access locat affect batteri consumpt recommend access sampl locat certain period exampl hour,0.5574,pos
want enter date birth ten time cant appear mandatori use fit use hmmm,0.4215,pos
use river artifici turn clear access point still fill data dont know exit direct,0.3818,pos
make batteri wast gp alway activ dont forc gp alway give permiss allow use app,0.2263,pos
certif app even though second vaccin what solut thank,0.3612,pos
v good,0.4404,pos
good,0.4404,pos
good,0.4404,pos
far work well constraint occur scan sometim doesnt work repeat,0.2732,pos
lol app name nik match come still annoy ask adjust name nik continu fix applic instead make easier even troublesom,0.4019,pos
good dont slow exampl want chang profil photo speed cellphon number overal good,0.7076,pos
date birth must click cannot type tri born hand get sore back forth,0.1779,pos
want ask get answer,0.0772,pos
certif vaccin histori miss call couldnt finger sore kept ask vaccin certif,0.1306,pos
min bug vaccin registr verif section say verif code sent sm code goe email instead thank,0.3612,pos
use applic protect us other hope still mandatori pandem end us togeth,0.6705,pos
cannot input date birth even though follow step care input box date birth remain empti even though date select correct press ok,0.6597,pos
doesnt certif appear vaccin certif menu clear inform second vaccin,0.3818,pos
enter phone number alway forc,0.0772,pos
applic alway ask gp access realli want track trip access use applic,0.0772,pos
second vaccin certif inputttt want help input,0.4588,pos
applic want check notif check even though havent check anywher sometim notif outsid radiu pleas fix immedi,0.0772,pos
thank keep ,0.3612,pos
otp code sent long time took hour send mani time tri login email blacklist great,0.6249,pos
cannot enterchang date birth click ok date option date birth field empti,0.296,pos
regist vaccin otp code sent cellphon number instead sent email otp code enter doesnt match,0.0772,pos
wow date fill realli great,0.836,pos
dont protect dont care,0.0053,pos
good help,0.6808,pos
perfect,0.5719,pos
care protect,0.7003,pos
good accur,0.4404,pos
data protect,0.3818,pos
main screen attract,0.3612,pos
okay regist weird,0.0516,pos
good use,0.4404,pos
applic still need perfect,0.5719,pos
help view vaccin data,0.4019,pos
quit good help,0.6808,pos
difficult contact support servic,0.0516,pos
app help,0.4019,pos
thank careprotect,0.3612,pos
help info,0.4019,pos
dont understand need give access file want see,0.0772,pos
cant see certif stop fill data continu,0.2235,pos
hi come certif hasnt shown yet even though ive first vaccin pleas explain help,0.4019,pos
nice,0.4215,pos
good,0.4404,pos
ugli cant run root cellphon better use emoney applic,0.4404,pos
want complet profil enter date birth alway cant even though set accord date birth solut,0.0772,pos
activ depend applic peopl given trash applic like even though vaccin,0.3612,pos
applic good take long time load login session also often run keep relogin even though signal smooth,0.4404,pos
compat galaxi tab font big part visibl hope fix,0.4404,pos
unus applic muter allow locat ive click still troubleshoot,0.4019,pos
sent email regard data peopl log inin account hope repli soon thank,0.6597,pos
vaccin card doesnt appear write vaccin lot bug import class app come come like,0.3612,pos
day antigen result appear peduli protect even though lab test regist locat pleas fix,0.3818,pos
everi time want use instal instal,0.0772,pos
dont want use qr scan cant fill date birth ive click mani time doesnt work critic want use cant fill data,0.0951,pos
 vaccin certif cannot display everi time fill id number see vaccin certif quit inconveni elderli,0.0772,pos
log view vaccin certif cellphon number regist time vaccin longer activeexpir,0.0772,pos
good,0.4404,pos
good applic,0.4404,pos
good,0.4404,pos
good bit slow,0.4404,pos
say nik name differ even though accord id card fix kind develop,0.5267,pos
harm other share person data compens hope get deserv,0.1531,pos
super lousi app,0.5994,pos
good,0.4404,pos
nice cute,0.7003,pos
cool,0.3182,pos
hope get better,0.7003,pos
system clear,0.3818,pos
nice use,0.4215,pos
applic clear,0.3818,pos
ok,0.296,pos
one star fighter,0.1531,pos
easi use good,0.4404,pos
good,0.4404,pos
nice easi use,0.4215,pos
clear,0.3818,pos
help make easi,0.4019,pos
fast respons thx,0.3612,pos
better,0.4404,pos
work well,0.2732,pos
care doesnt protect,0.2537,pos
work fine,0.2023,pos
hard make clear,0.296,pos
swear clear name doesnt match id card name use dont know regist complic,0.34,pos
mani time want see vaccin certif cant even though verifi id name data,0.0772,pos
previous fill nik begin use applic want see certif ask anoth nik,0.0772,pos
im year old im hard time fill use understand app good thing son hope data secur taken care,0.8225,pos
good app,0.4404,pos
good app,0.4404,pos
nice applic,0.4215,pos
good job,0.4404,pos
smart,0.4019,pos
excel web,0.4588,pos
good applic,0.4404,pos
help,0.4019,pos
good applic,0.4404,pos
enjoy,0.4939,pos
good,0.4404,pos
good,0.4404,pos
nice app,0.4215,pos
nice view,0.4215,pos
good,0.4404,pos
good applic,0.4404,pos
get better,0.4404,pos
great job,0.6249,pos
good job,0.4404,pos
good applic,0.4404,pos
good,0.4404,pos
good app,0.4404,pos
good,0.4404,pos
good,0.4404,pos
best,0.6369,pos
good app,0.4404,pos
good,0.4404,pos
good app,0.4404,pos
nice laah,0.4215,pos
nice applic,0.4215,pos
smart applic,0.4019,pos
good app,0.4404,pos
good app,0.4404,pos
good applic,0.4404,pos
good,0.4404,pos
useful,0.4404,pos
good,0.4404,pos
nice app,0.4215,pos
help,0.4019,pos
good perform,0.4404,pos
good,0.4404,pos
good,0.4404,pos
good,0.4404,pos
good app,0.4404,pos
nice tri,0.4215,pos
nice app,0.4215,pos
good,0.4404,pos
good applic,0.4404,pos
good app,0.4404,pos
good,0.4404,pos
good,0.4404,pos
best app,0.6369,pos
good,0.4404,pos
good applic,0.4404,pos
nice app,0.4215,pos
greatest app,0.6369,pos
help,0.4019,pos
good inform,0.4404,pos
good system,0.4404,pos
nice applic,0.4215,pos
good appl,0.4404,pos
good job,0.4404,pos
good softwar,0.4404,pos
good,0.4404,pos
applic made dual app cant app detect locat even though gp app permiss allow,0.2263,pos
want regist vaccin mean nik alreadi regist random person use nik,0.0772,pos
ojok back forth updat min cellphon ram small know applic doesnt work complic heh,0.1139,pos
typic applic aim make easier instead hassl improv server improv updat creat queue station applic cant work thank,0.1754,pos
work fine,0.2023,pos
great applic,0.6249,pos
instal applic gp continu work rare use drain batteri mention abl protect user data,0.3818,pos
good,0.4404,pos
good,0.4404,pos
good,0.4404,pos
good,0.4404,pos
good,0.4404,pos
good,0.4404,pos
applic clear ask fill date birth doesnt work select year month date posit alway return nik fill column,0.3818,pos
vaccin ecertif hasnt appear yet appear health statu still red difficult peopl travel interest,0.128,pos
applic clear want open ask locat permit cant fit set lie cant open clear use applic make difficult softwar good,0.5845,pos
far good experi pedulilindung vaccin certif also quickli updat see situat area,0.4404,pos
want complet account name nik dont match right pleas give solut,0.0772,pos
ive vaccin certif doesnt come cant contact via email telephon staff alway busi take care certif even though realli need,0.4939,pos
check freedom peopl privaci selfrespect anymor everyon monitor everywher,0.6369,pos
good prevent spread covid good easili access applic cant reach peopl dont smartphon,0.7028,pos
allow locat time batteri drain fast,0.2263,pos
determin date birth cant easi mosok state class colleg class make app like made,0.3612,pos
alway cant check say locat doesnt match pdhl map ok googl map ok happen make thing complic,0.5267,pos
use monitor activ outsid home feel safe come offic place,0.4404,pos
come cant get vaccin certif n even though pharmaci depart other cant get weird,0.1326,pos
